views,likes,dislikes
2684099,56171,1242
1671733,162433,1396
1108797,84507,960
555034,13594,188
1617731,18404,579
1118395,10659,921
549681,36643,848
1641349,50229,1003
544051,36306,342
144707,23059,136
1016449,87722,705
891057,35448,1207
2566826,64832,1402
225842,16638,1498
5339700,193897,2520
366876,6997,162
1241419,48146,953
2981203,75768,1809
1288637,71141,862
800429,74077,755
5452971,141393,2330
1596583,22608,355
204988,10209,99
8399383,195905,4990
4780473,261331,4036
1671029,40021,433
3047656,159045,840
2372804,198790,5254
315733,3640,147
1420071,48729,479
2575472,34890,2060
4094686,176784,1847
774508,18312,237
610911,27970,277
527223,16223,123
7569734,286304,6007
950857,28880,483
1235072,42063,1516
407109,30225,286
323940,8784,267
1250612,103447,460
2341216,58385,687
4625258,97971,2488
1660346,21175,656
864686,48278,605
1908708,42198,2246
2012535,31660,893
449867,12645,417
300405,11963,213
1119345,67690,658
858154,38546,1007
5464728,442603,757
1296384,46658,710
687033,9145,294
12958044,636479,5890
2486459,196173,1911
15405965,1007073,25600
1923021,134302,769
1805701,63583,804
1197990,10338,200
572538,68358,905
209485,1922,141
1172764,32409,1895
2750505,47062,834
132985,5601,53
1104715,16671,330
2220133,44620,796
497132,56575,352
2597188,52519,2502
85804,13389,76
667696,29403,325
517258,22243,306
2790129,84008,1637
1673918,119424,1178
436403,8694,526
313990,10304,127
834689,46885,328
7086505,169514,1810
706021,39756,281
470989,12461,434
2166779,22407,941
2805888,61611,990
2080053,72268,947
594662,12240,165
8870026,135249,4448
6259373,384294,15594
18451469,1021963,26394
3573605,92997,3033
5351752,49268,2772
1849377,35868,1563
416379,3585,459
5784621,44624,744
1587411,39354,616
978440,28269,400
1179063,15460,601
434615,2903,57
691631,35818,196
702996,3714,147
4485978,246677,3399
2494723,59985,516
1734118,19770,775
384100,18089,227
281508,10918,170
3961695,142368,1022
717699,23429,267
70036547,2039785,51327
2080263,196013,2150
1531662,107622,628
3039669,49285,1495
3954806,127308,1009
1867764,26739,1829
1143110,18450,223
406531,19640,187
349828,5932,482
370722,4881,68
474334,20908,408
701093,13753,314
119785,883,319
1021123,43999,423
3446768,23963,1169
962495,70108,487
5008703,161408,1161
1523934,10692,1235
5015553,78959,2124
2217543,207314,3332
1704699,63301,905
1501690,158707,5807
1465585,101523,2038
24022,2772,73
3335884,129547,981
1604046,95783,1675
609322,21176,879
383706,26691,304
1854077,262461,3098
390461,13842,270
1589099,68500,854
886328,76120,1339
467121,15421,804
202210,723,69
1034941,16402,2987
10894318,674696,6074
2001512,111895,822
759100,29570,507
1533923,62140,2324
7221759,440248,4672
395455,25246,119
542640,10710,594
79777,2761,59
133636,1922,35
1372693,13921,696
194192559,1903558,19611
295129,18750,1694
939640,23951,818
245886,19162,184
701492,5588,655
908926,11077,579
3937163,122202,1322
989868,10652,509
276134,6861,216
181197,10053,111
75482,2450,534
946452,48781,280
10955892,556717,16511
5957558,619209,9791
1441135,58012,509
2431562,254712,13164
328939,5256,144
12953306,421179,10686
2035204,100290,2133
582036,9686,128
6324732,627546,15326
12869861,665134,7385
346502,1559,2484
3965395,43759,1415
338295,17605,332
257688,3429,92
170260326,2876329,72278
189777,1486,54
20087219,348040,5355
439870,4765,217
571909,5422,211
5172496,65810,2798
754221,17378,1527
2082840,88553,2129
711595,30949,434
301331,17842,197
2485079,92028,1656
2305630,24351,1348
102064506,1624361,19356
4386854,259410,1614
662096,41183,1270
731141,58799,1400
71566,1680,28
1316192,29341,3373
7595208,715681,10827
1064896,69164,1077
1458557,7401,1371
7747880,249913,3025
5708363,146605,2454
645358,24388,643
1381874,64852,695
2107292,85937,955
187199,910,149
2887854,61473,744
20830471,229854,17040
5346156,233138,1339
2198857,43311,422
8744520,2039182,5521
1920309,76972,1231
295528,8707,168
4493331,56280,1152
806078,27358,197
12355405,197128,6506
94499716,836891,20537
17993217,908184,12684
12830883,637505,42401
7867365,213365,21584
1970667,26264,854
1083265,115175,1472
438429,5562,177
6630552,426644,2794
1986295,37621,431
561561,12291,521
52036350,492799,12509
8818863,78177,9451
418977,18043,288
668362,23409,217
688714,23371,405
1126363,31365,1152
948456,66248,1070
4936510,145287,3444
403692,8931,142
2207124,25261,1186
3504473,316349,1332
5167244,46672,5757
7260073,225642,10051
195237,718,223
193194,4691,93
881101,11984,303
5529866,152848,2198
1330593,15233,687
1922853,54516,923
31280591,3735698,13024
2464268,182334,4392
3119088,54800,963
2521832,28604,1064
61652,643,36
4012245,111111,1360
6875592,143028,9793
4327881,173232,1698
358165,5809,144
1938227,96903,2213
1519455,114183,678
535747,17744,299
2746151,119913,1616
564725,38332,844
1038363,17045,376
326245,26991,619
779881,59699,237
7390242,233398,1760
2679430,184486,3134
1542794,15361,1017
15194043,891986,14918
10173447,402400,4711
539339,44287,1030
89714532,2471933,23353
757796,20907,401
34990550,400049,4767
4869963,157173,2828
567293,7569,210
363155,2179,257
5926343,118447,3735
56584,1008,26
240615,4995,162
668034,55319,1043
2091319,219059,410
1232431,45123,561
247953,5680,64
10648204,228345,3822
736557,15275,1618
576328,31224,81
1149249,13072,240
596319,19946,9460
1806816,29632,460
266452,7499,125
12928591,266252,5595
578810,23703,242
478521,23935,165
228484,20653,345
3232296,277088,1418
4240066,270744,4413
2086813,27270,1058
125187193,4384988,146461
199341,8226,83
4012423,143800,1941
895674,37733,188
1146677,71263,913
168967,3448,80
731967,4227,198
1209478,36026,905
2641712,36342,1146
8484343,243944,21498
22957502,470381,10767
677389,22122,128
29002369,951708,13165
2920748,143855,899
498701,7329,178
3415188,163343,2416
1210276,140039,506
8001301,699873,12851
1110897,18366,299
13633186,633500,2201
820482,30285,585
591910,5455,445
2937954,127607,1682
927615,67916,559
94951,1808,31
7087042,165379,2139
628236,35858,210
2403862,12072,464
106999,5032,110
271198,14623,215
884101,39545,538
8297479,329062,3240
8816295,763042,14446
11015329,520672,7955
385483,3996,405
471469,94319,130
897102,19165,211
23363818,390587,11705
211146,8994,2057
6117216,114839,1192
328706,14056,50
222787,7891,141
1299144,58573,1755
1386885,34188,318
4497352,284576,3398
86590,1155,12
24369573,534515,12975
517681,25958,276
4147378,104938,3334
243999,1283,38
234407,2080,116
4261477,31315,105784
1003753,6201,267
1419675,60058,1064
4795518,310089,4533
2855742,139107,6495
1436125,110960,544
19017268,358950,12627
1409905,47372,451
1795980,79662,650
740164,11713,139
113046398,2949255,182812
120459,6330,148
17050521,996389,16228
675795,30774,251
672291,13469,427
527868,27990,534
254451,6985,377
1502916,19350,672
5022369,336556,6086
1169162,52442,2940
11824828,141027,3717
9609850,347791,3673
1540566,92978,1899
89171,7687,125
9078412,467820,4369
368217,1357,41
2240204,22696,2877
10133763,338691,9520
30314392,1513338,10802
1380493,74536,1540
272749,4916,143
15712559,465990,3301
1049471,8669,499
295345,15006,117
171531,1364,57
75208,2465,51
6256705,357887,9323
597670,51547,1275
738709,33605,1273
2318503,21064,1709
226066,18686,168
312058,1842,101
2800032,148847,1200
218160,14255,137
225547,10044,174
8128503,554078,6290
1469472,28603,271
846238,60554,1634
23511404,591115,4699
1043562,15160,1197
6210793,43249,9948
887335,46478,331
445827,32181,108
3563273,101545,1926
665181,62456,520
1588305,81323,2252
162561,10460,113
93643662,4541453,53273
551445,2283,106
1777067,108173,2605
1881295,19334,704
534225,14726,464
684556,44738,552
310281,14766,769
19176467,800812,12856
229832,11920,66
2429581,64899,1070
1693369,64855,691
580977,31508,409
514826,41350,322
2452836,48206,1213
1943828,17531,1099
48399004,908253,28060
1260004,50750,466
2047761,76286,1408
3609984,39248,581
26163426,1566634,51133
38701024,368845,11408
12483196,573918,17580
570176,89081,202
2749498,113930,2531
92686965,1952639,93274
22059655,336593,4830
15158551,146358,5454
2968380,336104,1077
331443,12768,282
123604,2138,18
614868,6979,350
1632361,74926,2204
14578355,150607,1881
8272391,19472,419
1523124,109895,872
484440,12151,764
366140,59927,168
3519441,59115,897
3664073,15474,812
569018,39537,189
669063,95893,172
3171437,91998,1338
5983965,287015,3414
9429766,176793,6772
241969,28209,236
595630,21333,17712
354377,2834,150
68503200,1953000,169957
15022747,763667,34434
662875,4192,110
4445306,142426,2124
9885562,235981,3649
3419017,245634,3061
5409394,220452,2182
539129,5877,289
90875,2568,124
83887,2931,117
926628,21898,545
926090,30172,480
976171,45255,237
10274700,469443,8516
1730546,65579,547
2360000,62858,669
115505,936,53
91664,5922,56
33004132,689751,42205
257831,5325,283
818285,38427,187
1302537,98828,1084
615668,33256,1046
4523271,117088,1136
18694922,521690,46711
5449112,280753,7454
1549571,77768,1590
1299070,61932,827
4672777,171268,1556
10441496,67544,12511
2725915,89931,9604
2087172,243929,1775
3145478,82777,1309
284117,2968,111
300551,20538,168
2392820,61552,369
1143598,11756,599
2530107,26608,696
1135179,21830,292
125975,3348,94
977887,29402,502
1072757,9452,163
168820,4599,165
2933752,36515,1075
782797,45569,1282
569194,7085,120
567198,67936,598
1498744,49821,759
783316,9672,1559
1056019,4453,248
401202,3416,1615
85262,162,66
2988024,166350,1011
2238823,72691,1083
186679,1153,32
402192,29518,672
430461,19280,325
311894,4870,144
728643,13142,251
281744,23835,229
872696,6495,135
146433,5584,354
3447397,201632,1332
199367,10669,83
1756224,111375,2635
135112,704,118
168509,3219,121
824179,6752,470
412100,10992,356
1276866,16936,980
919408,38257,770
17801706,332969,6838
1250294,72847,1103
1378317,77015,398
2770938,106740,637
680084,27568,397
1316910,14884,602
1166242,52600,378
5248096,295975,3064
2278486,102186,889
3606270,11043,3211
673982,5831,341
1218323,10216,650
5707509,371390,1675
4680618,51193,1883
301273,15844,187
849916,11694,219
742909,23075,148
30065254,1050674,16285
775311,11756,308
504276,3541,55
13666730,500678,6988
639190,4790,324
338657,2558,96
1450551,54822,1695
1234963,52657,2731
4614425,61237,1641
1792756,14066,273
2164288,112957,2382
102372,3215,65
3608360,194453,2274
744959,11912,248
992482,5258,688
3727426,193936,1098
3310091,206304,6738
2859347,100632,554
34225030,1219669,7816
1350465,15710,308
282681,4293,596
2270807,80045,779
613483,5471,68
7873505,172905,4563
3772443,153675,1504
269829861,5725753,509193
4077130,82938,1575
543503,32854,398
576837,37951,3076
187164,1710,84
2900249,197222,1184
4479109,246722,5625
2269241,184988,1013
436790,10858,166
1255538,34649,638
1968982,2981,608
80364,2382,29
821610,8880,987
716282,6367,541
214220,5521,214
1414936,60145,737
4373784,443656,1633
536166,11349,175
8399197,328524,5258
247389,12791,356
2048138,275583,1093
15427198,318900,6247
298759,2612,49
69712684,1111700,16757
1295574,43538,708
1704385,18276,702
17474105,1651692,6048
1772322,59542,563
1027304,63578,613
2822775,195084,2329
4570789,273210,4054
2544716,5624,233
1015413,57627,342
377067,10396,591
194266,5688,244
766774,89981,1813
3862369,79939,2545
565077,45807,315
508631,12926,192
991476,18905,351
3543649,91693,1196
756907,14953,349
241273,3354,78
5449162,14481,4544
871085,12260,584
8397281,187983,9552
661354,39967,453
4590187,232630,13632
48803577,1260358,13081
1431294,80283,1812
3837859,141233,1018
2965509,72011,1399
1233944,48213,462
311075,6985,322
1410969,76471,691
2124433,157634,616
16703783,92562,3542
827303,3499,587
85883,5410,32
83972,315,26
26701558,1128298,16689
583511,4968,173
4341188,192047,2394
4098664,73917,1572
5766237,108638,24485
3641986,33036,1964
27275627,2484121,66980
1503522,18691,474
335373,13231,540
369965,17994,64
1856611,74283,491
467799,25401,1233
468938,13789,375
181505,6855,57
3814276,165797,1395
419375,5531,133
1411916,57451,1827
975692,30820,566
4906141,83549,1909
433273,20458,1228
2130916,43772,569
4592184,198070,1712
1110529,6683,735
4874675,109841,5146
3164304,78153,1742
2859867,25076,874
4235163,41350,1922
817228,27968,441
295509,2427,684
6256155,116802,4459
2027045,121702,1278
348871,7280,182
460262,32431,206
1382550,76233,614
1509111,14684,528
22502195,218117,4193
3155391,56078,3593
986380,43293,425
4269160,89922,1123
13557994,933,389
858261,21540,1597
6983747,223812,7212
676250,32504,521
8580568,288363,1428
602152,5497,244
782848,5960,1096
549383,30827,279
5482448,215713,2923
860258,25253,1149
694822,40960,820
562716952,3346080,194973
3648487,218818,4446
10575058,584940,1388
498041,16404,423
9354365,375390,3435
559762,17570,178
1272515,11934,446
1982381,27924,884
467117,32577,97
221038,6444,264
2321778,13226,1558
1391677,98419,1676
6558952,314531,6770
183605,7935,190
367570,3113,131
7216492,153080,3372
2852518,215712,5373
522017,24405,413
319043,4095,120
694739,38509,1985
1611914,15056,544
351123392,5096792,247313
179267,2558,39
719506,9457,209
4263601,219439,1094
80543,3873,283
311582,5767,102
327829,7636,134
4695956,166318,4842
1194056,23738,613
12450875,1203680,17711
3637077,32395,2661
10662948,383373,6258
1305856,61996,696
236979,23381,204
173858,7232,292
196532,2065,51
566720,55366,401
166543,8153,185
5018895,397852,3959
1593654,12541,1590
1035021,140112,2109
503099,36894,515
8399100,218960,4623
2926363,252296,10183
1037415,14307,754
1376839,72121,1618
10601081,210331,3786
145527,4690,104
406400,11886,146
1269297,75707,606
2912797,106128,1998
1660950,36768,517
4020486,179512,1330
3306447,66880,1467
11865530,442546,29568
303099,21633,128
2726297,34712,1183
12961214,455172,11170
629811,1790,408
4949262,36104,973
27287288,966530,49458
3068863,74205,1720
713903,10578,264
193114,1857,46
1677916,46515,514
50257096,912449,12445
9296641,136442,2692
241951,1321,356
1348530,73634,1413
1421664,77071,1213
131769,4158,56
998689,50445,311
2356295,89146,1007
406264,13004,344
10059024,388388,16038
9352474,112102,1294
2307775,52482,1007
905241,38943,479
294375,8304,87
1046717,22834,525
8157534,157659,2523
323395,13124,152
315581,8266,93
768237,21983,340
15871991,488166,14476
1201337,19654,707
642384,16602,395
770540,35194,536
2190818,36522,735
32361176,2363691,20385
554196,29797,650
5552390,473795,5515
1748729,121469,2578
1177291,20910,273
92396550,1497696,84777
17114921,698084,6058
1374284,65927,675
7883126,100670,3186
1488970,86477,660
2926806,24883,1442
9069264,414668,5887
1188637,142636,640
1494268,31900,727
448117,22930,122
763731,10376,252
1608939,37451,730
705076,16069,426
1610975,54327,1706
4574465,303421,3769
4469634,367457,2599
1901256,54675,1233
464168,20369,502
3707087,94044,11327
1869425,45735,1334
3272334,106371,936
87473,7302,38
3752803,99527,2243
641393,25118,274
1384558,67870,857
737596,35435,1219
538518,6542,203
4376186,251876,2042
15485332,631618,24561
311229,9916,128
5139069,448930,1481
323535,3108,117
